,Date,Snow Water Equivalent (in) Start of Day Values,Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF)
4000,1991-09-14,0.0,,19.7,74.1,27.9,51.1
4001,1991-09-15,0.0,,19.7,82.9,33.3,57.6
4002,1991-09-16,0.0,,19.7,90.0,34.7,61.5
4003,1991-09-17,0.0,,19.7,87.3,44.4,64.2
4004,1991-09-18,0.0,,19.7,87.6,40.8,64.4
4005,1991-09-19,0.0,,19.7,87.8,41.4,63.7
4006,1991-09-20,0.0,,19.7,75.6,36.5,54.3
4007,1991-09-21,0.0,,19.7,70.2,19.4,45.7
4008,1991-09-22,0.0,,19.7,76.3,27.5,51.6
4009,1991-09-23,0.0,,19.7,76.6,37.6,56.3
4010,1991-09-24,0.0,,19.7,83.8,35.4,58.6
4011,1991-09-25,0.0,,19.7,86.7,38.5,62.2
4012,1991-09-26,0.0,,19.7,82.6,43.5,60.1
4013,1991-09-27,0.0,,19.7,79.7,37.6,56.8
4014,1991-09-28,0.0,,19.7,76.3,33.4,54.3
4015,1991-09-29,0.0,,19.7,79.7,36.1,56.8
4016,1991-09-30,0.0,,19.7,82.0,33.4,57.2
4017,1991-10-01,0.0,,0.0,78.8,33.8,55.6
4018,1991-10-02,0.0,,0.0,76.8,32.9,53.1
4019,1991-10-03,0.0,,0.0,76.8,32.5,53.8
4020,1991-10-04,0.0,,0.0,74.7,30.9,51.4
4021,1991-10-05,0.0,,0.0,81.0,30.2,53.6
4022,1991-10-06,0.0,,0.0,77.7,32.4,52.9
4023,1991-10-07,0.0,,0.0,73.0,27.9,48.7
4024,1991-10-08,0.0,,0.0,73.8,33.8,52.3
4025,1991-10-09,0.0,,0.0,79.9,34.7,55.0
4026,1991-10-10,0.0,,0.0,82.4,35.8,55.0
4027,1991-10-11,0.0,,0.1,82.4,32.0,56.5
4028,1991-10-12,0.0,,0.1,76.3,34.0,53.8
4029,1991-10-13,0.0,,0.1,76.5,32.4,50.7
4030,1991-10-14,0.0,,0.1,83.1,31.8,54.7
4031,1991-10-15,0.0,,0.1,80.1,32.4,53.8
4032,1991-10-16,0.0,,0.1,61.2,33.1,46.6
4033,1991-10-17,0.0,,0.1,62.4,27.9,43.2
4034,1991-10-18,0.0,,0.1,65.5,25.5,43.3
4035,1991-10-19,0.0,,0.1,65.1,27.3,46.0
4036,1991-10-20,0.0,,0.1,70.3,30.0,48.6
4037,1991-10-21,0.0,,0.1,61.7,29.1,43.2
4038,1991-10-22,0.0,,0.1,45.5,16.7,30.2
4039,1991-10-23,0.0,,0.2,41.4,26.4,32.2
4040,1991-10-24,0.0,,0.2,43.5,27.3,33.8
4041,1991-10-25,0.0,,0.2,36.7,30.0,33.1
4042,1991-10-26,0.4,,1.2,42.4,28.2,32.2
4043,1991-10-27,0.3,,1.2,35.4,19.6,28.8
4044,1991-10-28,0.0,,1.3,35.4,14.2,27.7
4045,1991-10-29,0.1,,1.4,32.0,18.3,26.1
4046,1991-10-30,0.1,,1.4,45.7,7.9,23.9
4047,1991-10-31,0.1,,1.4,54.5,16.3,31.6
4048,1991-11-01,0.1,,1.4,55.8,25.5,34.3
4049,1991-11-02,0.2,,1.4,37.2,25.0,29.8
4050,1991-11-03,0.1,,1.4,49.8,27.0,38.1
4051,1991-11-04,0.2,,1.4,57.9,34.5,43.9
4052,1991-11-05,0.2,,1.4,51.6,39.7,45.9
4053,1991-11-06,0.5,,1.6,52.5,39.4,47.8
4054,1991-11-07,0.4,,1.7,58.1,38.3,43.9
4055,1991-11-08,0.4,,1.7,49.8,36.0,41.7
4056,1991-11-09,0.4,,1.8,41.9,33.1,38.5
4057,1991-11-10,0.5,,1.8,49.3,31.1,36.5
4058,1991-11-11,0.4,,1.8,55.4,32.0,38.8
4059,1991-11-12,0.3,,1.8,48.9,35.6,42.3
4060,1991-11-13,0.3,,2.0,40.8,28.8,34.3
4061,1991-11-14,0.0,,2.1,35.2,23.7,28.6
4062,1991-11-15,0.0,,2.1,43.2,18.9,27.0
4063,1991-11-16,0.0,,2.1,37.0,18.5,28.4
4064,1991-11-17,0.5,,2.8,39.0,30.6,32.0
4065,1991-11-18,0.9,,3.7,36.1,27.5,30.9
4066,1991-11-19,1.0,,3.8,36.5,27.7,32.2
4067,1991-11-20,1.2,,4.1,38.7,26.1,32.4
4068,1991-11-21,1.1,,4.3,36.9,9.9,25.2
4069,1991-11-22,1.1,,4.3,36.9,4.5,19.0
4070,1991-11-23,1.1,,4.3,41.2,15.8,28.8
4071,1991-11-24,1.1,,4.3,42.3,31.6,36.1
4072,1991-11-25,1.5,,4.5,43.5,31.8,38.5
4073,1991-11-26,1.7,,4.6,42.4,30.6,35.6
4074,1991-11-27,1.9,,4.9,33.4,13.1,25.5
4075,1991-11-28,1.9,,4.9,40.3,10.6,24.8
4076,1991-11-29,1.9,,4.9,32.0,6.8,22.6
4077,1991-11-30,1.9,,4.9,36.0,4.3,21.4
4078,1991-12-01,1.9,,4.9,35.6,18.1,27.0
4079,1991-12-02,1.9,,4.9,42.6,24.4,34.3
4080,1991-12-03,1.9,,4.9,30.2,21.9,26.8
4081,1991-12-04,1.9,,4.9,36.1,17.8,28.2
4082,1991-12-05,1.9,,4.9,42.8,26.4,32.5
4083,1991-12-06,2.1,,5.0,38.8,29.7,34.7
4084,1991-12-07,3.2,,5.7,34.7,16.7,27.0
4085,1991-12-08,3.2,,5.7,38.8,12.9,23.2
4086,1991-12-09,3.2,,5.7,35.6,14.2,26.1
4087,1991-12-10,3.2,,5.7,39.4,11.7,27.9
4088,1991-12-11,3.2,,5.7,38.3,10.8,25.3
4089,1991-12-12,3.2,,5.8,41.7,23.0,32.5
4090,1991-12-13,3.3,,5.8,39.2,12.4,23.2
4091,1991-12-14,3.3,,5.8,38.5,10.6,23.4
4092,1991-12-15,3.3,,5.8,43.2,18.5,27.3
4093,1991-12-16,3.3,,5.8,46.6,17.1,27.3
4094,1991-12-17,3.3,,5.8,34.2,16.7,27.0
4095,1991-12-18,3.7,,5.8,33.6,24.1,28.9
4096,1991-12-19,4.0,,6.0,33.4,7.5,19.9
4097,1991-12-20,4.0,,6.0,30.9,3.2,16.0
4098,1991-12-21,4.0,,6.0,36.7,11.1,23.5
4099,1991-12-22,4.0,,6.0,40.3,15.1,22.6
4100,1991-12-23,4.0,,6.0,40.6,16.5,25.5
4101,1991-12-24,4.0,,6.0,36.3,12.0,23.2
4102,1991-12-25,4.0,,6.0,38.3,17.1,27.5
4103,1991-12-26,4.0,,6.0,42.1,23.7,32.4
4104,1991-12-27,4.0,,6.0,42.8,30.2,36.3
4105,1991-12-28,4.0,,6.0,38.8,26.2,32.0
4106,1991-12-29,4.1,,6.1,33.1,26.4,29.5
4107,1991-12-30,4.3,,6.2,31.8,25.5,28.4
4108,1991-12-31,4.3,,6.2,33.1,13.8,25.7
4109,1992-01-01,4.3,,6.2,26.1,16.9,20.8
4110,1992-01-02,4.3,,6.3,34.3,18.0,27.3
4111,1992-01-03,4.3,,6.3,32.7,18.1,26.1
4112,1992-01-04,4.4,,6.5,33.4,21.9,28.8
4113,1992-01-05,4.6,,6.8,37.8,25.5,30.9
4114,1992-01-06,4.6,,6.8,34.7,21.7,26.8
4115,1992-01-07,4.6,,6.9,28.0,8.2,20.5
4116,1992-01-08,4.7,,6.9,31.8,4.3,16.5
4117,1992-01-09,5.2,,7.3,36.1,11.3,21.7
4118,1992-01-10,5.2,,7.3,35.6,16.9,25.5
4119,1992-01-11,5.2,,7.3,34.9,5.2,22.8
4120,1992-01-12,5.2,,7.3,28.9,-3.3,13.3
4121,1992-01-13,5.2,,7.3,36.1,12.6,24.6
4122,1992-01-14,5.2,,7.3,37.9,15.3,24.6
4123,1992-01-15,5.2,,7.3,36.5,19.6,26.8
4124,1992-01-16,5.2,,7.3,37.4,20.8,29.5
4125,1992-01-17,5.0,,7.3,35.2,18.5,28.4
4126,1992-01-18,5.0,,7.3,36.1,7.7,21.4
4127,1992-01-19,5.0,,7.3,37.8,0.0,15.3
4128,1992-01-20,5.1,,7.4,39.2,2.5,19.9
4129,1992-01-21,5.1,,7.4,44.4,16.2,29.1
4130,1992-01-22,5.1,,7.4,43.0,12.7,26.2
4131,1992-01-23,5.1,,7.4,43.0,15.8,30.4
4132,1992-01-24,4.0,,7.4,43.7,26.4,34.9
4133,1992-01-25,4.0,,7.4,41.9,20.1,32.7
4134,1992-01-26,4.0,,7.6,39.9,19.6,29.3
4135,1992-01-27,4.0,,7.6,39.4,27.9,34.7
4136,1992-01-28,4.0,,7.6,42.8,28.0,34.3
4137,1992-01-29,4.0,,7.7,50.9,27.0,35.1
4138,1992-01-30,4.0,,7.7,46.8,29.1,37.6
4139,1992-01-31,4.6,,7.7,49.3,27.9,37.8
4140,1992-02-01,4.6,,7.7,40.5,18.7,31.6
4141,1992-02-02,4.5,,7.7,42.3,19.2,27.9
4142,1992-02-03,4.3,,7.7,50.2,16.0,29.7
4143,1992-02-04,4.3,,7.7,50.7,19.6,31.3
4144,1992-02-05,4.3,,7.7,49.3,15.4,29.3
4145,1992-02-06,3.8,,7.7,39.7,23.4,29.8
4146,1992-02-07,3.5,,7.8,46.4,19.9,31.6
4147,1992-02-08,3.3,,7.8,45.0,16.3,30.4
4148,1992-02-09,3.2,,7.9,44.8,31.8,36.7
4149,1992-02-10,2.8,,7.9,43.3,33.4,37.6
4150,1992-02-11,2.0,,7.9,42.3,30.7,35.1
4151,1992-02-12,1.8,,7.9,42.8,30.9,35.4
4152,1992-02-13,1.6,,7.9,41.0,28.2,33.6
4153,1992-02-14,1.5,,8.0,38.1,28.9,31.8
4154,1992-02-15,1.7,,8.6,36.5,21.7,27.5
4155,1992-02-16,1.6,,8.6,36.0,25.0,29.1
4156,1992-02-17,1.8,,8.8,35.2,24.1,29.1
4157,1992-02-18,1.8,,8.9,39.9,28.2,33.6
4158,1992-02-19,1.9,,9.1,40.6,32.0,36.0
4159,1992-02-20,1.7,,9.6,45.3,32.0,36.3
4160,1992-02-21,1.4,,9.9,44.2,31.8,36.3
4161,1992-02-22,1.4,,10.5,47.3,23.2,34.3
4162,1992-02-23,1.1,,10.6,54.3,18.7,33.4
4163,1992-02-24,0.7,,10.6,61.3,26.6,40.8
4164,1992-02-25,0.1,,10.6,61.7,31.1,43.2
4165,1992-02-26,0.0,,10.6,62.4,27.9,40.1
4166,1992-02-27,0.0,,10.6,64.0,23.2,40.1
4167,1992-02-28,0.0,,10.6,57.4,25.3,38.5
4168,1992-02-29,0.0,,10.6,45.1,25.3,34.5
4169,1992-03-01,0.0,,10.6,48.4,28.8,36.7
4170,1992-03-02,0.0,,10.6,46.0,29.1,35.6
4171,1992-03-03,0.1,,10.7,48.7,25.0,35.8
4172,1992-03-04,0.0,,10.7,46.0,22.3,33.3
4173,1992-03-05,0.0,,10.7,46.2,28.0,35.8
4174,1992-03-06,0.0,,10.7,43.9,27.0,34.7
4175,1992-03-07,0.0,,10.7,46.9,29.1,37.2
4176,1992-03-08,0.0,,10.7,50.4,27.3,37.0
4177,1992-03-09,0.0,,10.7,55.0,19.0,35.8
4178,1992-03-10,0.0,,10.7,60.3,20.1,38.8
4179,1992-03-11,0.0,,10.7,61.9,25.3,40.8
4180,1992-03-12,0.0,,10.7,64.4,23.7,41.4
4181,1992-03-13,0.0,,10.7,58.1,23.4,39.9
4182,1992-03-14,0.0,,10.7,56.5,25.3,38.1
4183,1992-03-15,0.0,,10.7,42.8,24.8,32.4
4184,1992-03-16,0.0,,10.7,41.9,28.4,33.3
4185,1992-03-17,0.0,,10.8,45.0,22.3,32.4
4186,1992-03-18,0.0,,10.8,52.0,15.8,32.0
4187,1992-03-19,0.0,,10.8,57.9,19.2,36.5
4188,1992-03-20,0.0,,10.8,62.6,21.4,41.2
4189,1992-03-21,0.0,,10.8,62.1,29.1,42.8
4190,1992-03-22,0.0,,10.8,59.0,23.7,41.2
4191,1992-03-23,0.0,,10.8,59.5,24.3,38.1
4192,1992-03-24,0.0,,10.8,58.5,23.2,39.9
4193,1992-03-25,0.0,,10.8,61.3,30.6,42.8
4194,1992-03-26,0.0,,10.8,56.3,24.8,37.6
4195,1992-03-27,0.0,,10.8,53.4,22.5,35.8
4196,1992-03-28,0.0,,10.8,59.5,24.8,40.3
4197,1992-03-29,0.0,,10.8,59.5,25.3,41.2
4198,1992-03-30,0.0,,10.8,55.8,30.0,40.1
4199,1992-03-31,0.0,,10.8,66.6,32.9,47.8
4200,1992-04-01,0.0,,10.8,71.2,29.3,49.5
4201,1992-04-02,0.0,,10.8,73.0,26.4,49.5
4202,1992-04-03,0.0,,10.8,58.8,30.7,42.3
4203,1992-04-04,0.0,,10.8,44.2,22.3,32.0
4204,1992-04-05,0.0,,10.8,41.7,26.1,32.7
4205,1992-04-06,0.0,,10.9,46.6,24.4,33.4
4206,1992-04-07,0.0,,10.9,55.6,15.6,36.3
4207,1992-04-08,0.0,,10.9,50.5,34.7,41.7
4208,1992-04-09,0.0,,10.9,43.0,37.2,40.5
4209,1992-04-10,0.0,,11.3,55.2,34.3,43.9
4210,1992-04-11,0.0,,11.3,51.8,38.5,43.0
4211,1992-04-12,0.0,,11.4,47.1,34.9,40.1
4212,1992-04-13,0.0,,12.3,50.2,33.8,39.9
4213,1992-04-14,0.0,,12.3,60.8,28.9,42.3
4214,1992-04-15,0.0,,12.3,54.3,29.3,41.0
4215,1992-04-16,0.0,,12.3,49.1,40.1,43.2
4216,1992-04-17,0.0,,13.1,45.0,32.2,38.1
4217,1992-04-18,0.0,,13.1,54.5,26.6,38.5
4218,1992-04-19,0.0,,13.1,67.6,23.0,43.7
4219,1992-04-20,0.0,,13.1,62.1,33.6,44.6
4220,1992-04-21,0.0,,13.1,48.4,26.8,36.1
4221,1992-04-22,0.0,,13.1,45.3,22.1,32.0
4222,1992-04-23,0.0,,13.2,59.5,15.8,37.8
4223,1992-04-24,0.0,,13.2,63.7,26.8,44.4
4224,1992-04-25,0.0,,13.2,72.7,31.5,52.3
4225,1992-04-26,0.0,,13.2,68.0,33.4,49.3
4226,1992-04-27,0.0,,13.2,71.2,32.9,51.4
4227,1992-04-28,0.0,,13.2,71.1,39.6,54.0
4228,1992-04-29,0.0,,13.2,60.4,37.4,48.0
4229,1992-04-30,0.0,,13.2,51.8,27.9,40.5
4230,1992-05-01,0.0,,13.2,64.8,19.9,42.1
4231,1992-05-02,0.0,,13.2,75.0,28.0,52.9
4232,1992-05-03,0.0,,13.2,80.8,32.9,57.6
4233,1992-05-04,0.0,,13.2,83.3,36.7,61.2
4234,1992-05-05,0.0,,13.2,85.1,42.8,65.1
4235,1992-05-06,0.0,,13.2,88.7,45.7,66.0
4236,1992-05-07,0.0,,13.2,84.0,46.6,63.9
4237,1992-05-08,0.0,,13.2,65.1,38.1,50.5
4238,1992-05-09,0.0,,13.3,64.4,26.1,45.5
4239,1992-05-10,0.0,,13.3,65.3,31.1,48.0
4240,1992-05-11,0.0,,13.3,61.2,25.2,43.7
4241,1992-05-12,0.0,,13.3,68.9,24.6,47.5
4242,1992-05-13,0.0,,13.3,71.2,36.5,54.5
4243,1992-05-14,0.0,,13.3,75.7,34.9,55.2
4244,1992-05-15,0.0,,13.3,70.5,31.1,51.6
4245,1992-05-16,0.0,,13.3,76.3,30.0,54.5
4246,1992-05-17,0.0,,13.3,77.2,41.2,57.7
4247,1992-05-18,0.0,,13.3,66.2,33.1,49.3
4248,1992-05-19,0.0,,13.3,64.2,39.6,47.5
4249,1992-05-20,0.0,,13.3,57.6,29.8,43.3
4250,1992-05-21,0.0,,13.3,69.8,20.5,46.4
4251,1992-05-22,0.0,,13.3,78.6,30.9,56.3
4252,1992-05-23,0.0,,13.3,84.4,37.9,61.9
4253,1992-05-24,0.0,,13.3,85.8,40.3,63.7
4254,1992-05-25,0.0,,13.3,78.6,46.6,60.4
4255,1992-05-26,0.0,,13.3,69.1,37.6,52.5
4256,1992-05-27,0.0,,13.3,74.1,28.4,52.0
4257,1992-05-28,0.0,,13.3,70.3,39.2,54.3
4258,1992-05-29,0.0,,13.3,75.9,37.0,56.3
4259,1992-05-30,0.0,,13.3,80.6,46.0,61.3
4260,1992-05-31,0.0,,13.3,86.4,41.4,64.2
4261,1992-06-01,0.0,,13.3,80.2,45.1,60.3
4262,1992-06-02,0.0,,13.3,81.3,39.6,59.4
4263,1992-06-03,0.0,,13.3,84.6,34.7,60.6
4264,1992-06-04,0.0,,13.3,76.5,33.3,55.8
4265,1992-06-05,0.0,,13.3,76.8,28.6,54.5
4266,1992-06-06,0.0,,13.3,77.9,40.5,59.0
4267,1992-06-07,0.0,,13.3,76.3,37.2,57.2
4268,1992-06-08,0.0,,13.4,82.2,27.0,55.0
4269,1992-06-09,0.0,,13.4,71.8,32.0,53.6
4270,1992-06-10,0.0,,13.4,72.9,36.1,55.2
4271,1992-06-11,0.0,,13.4,73.6,34.7,51.4
4272,1992-06-12,0.0,,13.4,53.6,35.1,42.8
4273,1992-06-13,0.0,,13.4,50.0,29.3,37.0
4274,1992-06-14,0.0,,13.5,56.5,30.2,41.7
4275,1992-06-15,0.0,,13.5,53.6,27.0,41.2
4276,1992-06-16,0.0,,13.5,62.8,35.4,48.0
4277,1992-06-17,0.0,,13.5,77.9,32.2,54.9
4278,1992-06-18,0.0,,13.5,80.8,44.1,60.8
4279,1992-06-19,0.0,,13.5,82.0,38.8,60.8
4280,1992-06-20,0.0,,13.5,85.6,46.6,66.2
4281,1992-06-21,0.0,,13.5,89.4,46.0,69.8
4282,1992-06-22,0.0,,13.5,95.2,52.9,74.7
4283,1992-06-23,0.0,,13.6,93.6,49.6,71.8
4284,1992-06-24,0.0,,13.6,81.0,50.9,62.2
4285,1992-06-25,0.0,,13.7,75.6,52.5,60.6
4286,1992-06-26,0.0,,14.1,81.5,44.6,62.2
4287,1992-06-27,0.0,,14.1,83.7,46.9,64.4
4288,1992-06-28,0.0,,14.2,70.5,41.5,53.1
4289,1992-06-29,0.0,,14.2,54.5,39.4,44.4
4290,1992-06-30,0.0,,14.2,56.1,41.2,46.0
4291,1992-07-01,0.0,,14.2,65.8,37.8,50.5
4292,1992-07-02,0.0,,14.2,70.9,36.1,53.4
4293,1992-07-03,0.0,,14.2,75.2,39.0,52.9
4294,1992-07-04,0.0,,14.2,66.6,44.1,52.0
4295,1992-07-05,0.0,,14.6,58.3,41.2,48.0
4296,1992-07-06,0.0,,15.3,64.2,37.0,49.8
4297,1992-07-07,0.0,,15.3,71.4,30.2,51.8
4298,1992-07-08,0.0,,15.3,73.4,34.7,55.0
4299,1992-07-09,0.0,,15.3,79.3,33.3,57.4
4300,1992-07-10,0.0,,15.3,78.3,41.0,58.5
4301,1992-07-11,0.0,,15.3,74.5,46.0,58.5
4302,1992-07-12,0.0,,15.3,79.5,39.4,59.5
4303,1992-07-13,0.0,,15.3,79.9,39.6,60.1
4304,1992-07-14,0.0,,15.3,80.6,35.6,59.9
4305,1992-07-15,0.0,,15.3,87.3,36.1,63.0
4306,1992-07-16,0.0,,15.3,91.9,46.9,70.0
4307,1992-07-17,0.0,,15.3,87.3,51.3,67.6
4308,1992-07-18,0.0,,15.3,83.8,46.4,63.7
4309,1992-07-19,0.0,,15.4,79.3,44.8,61.3
4310,1992-07-20,0.0,,15.7,71.4,46.2,56.7
4311,1992-07-21,0.0,,15.8,77.5,36.3,57.2
4312,1992-07-22,0.0,,15.8,63.7,40.5,50.2
4313,1992-07-23,0.0,,15.8,71.2,30.0,50.7
4314,1992-07-24,0.0,,15.8,79.3,32.0,57.0
4315,1992-07-25,0.0,,15.8,86.7,44.1,64.8
4316,1992-07-26,0.0,,15.8,89.1,45.3,66.6
4317,1992-07-27,0.0,,15.8,89.1,43.7,67.3
4318,1992-07-28,0.0,,15.8,88.5,43.0,66.6
4319,1992-07-29,0.0,,15.8,91.6,39.6,66.2
4320,1992-07-30,0.0,,15.8,94.6,46.6,70.9
4321,1992-07-31,0.0,,15.8,91.0,48.2,69.8
4322,1992-08-01,0.0,,15.8,85.8,41.9,64.9
4323,1992-08-02,0.0,,15.8,90.5,37.4,64.6
4324,1992-08-03,0.0,,15.8,87.3,40.5,64.0
4325,1992-08-04,0.0,,15.8,82.0,38.5,59.4
4326,1992-08-05,0.0,,15.8,84.0,31.1,59.0
4327,1992-08-06,0.0,,15.8,78.8,35.8,57.4
4328,1992-08-07,0.0,,15.8,71.6,43.7,57.6
4329,1992-08-08,0.0,,15.8,74.8,34.7,53.8
4330,1992-08-09,0.0,,15.8,85.3,32.9,59.5
4331,1992-08-10,0.0,,15.8,94.1,48.0,70.3
4332,1992-08-11,0.0,,15.8,98.2,54.9,73.9
4333,1992-08-12,0.0,,15.8,84.2,56.7,69.8
4334,1992-08-13,0.0,,15.8,91.8,46.6,67.5
4335,1992-08-14,0.0,,15.8,90.7,51.6,70.3
4336,1992-08-15,0.0,,15.8,82.4,55.2,63.9
4337,1992-08-16,0.0,,15.8,89.4,49.8,67.6
4338,1992-08-17,0.0,,15.8,91.4,48.9,69.6
4339,1992-08-18,0.0,,15.8,95.2,46.9,70.2
4340,1992-08-19,0.0,,15.8,87.3,46.6,66.6
4341,1992-08-20,0.0,,15.8,86.4,36.5,60.6
4342,1992-08-21,0.0,,15.8,70.7,37.4,52.5
4343,1992-08-22,0.0,,15.9,63.7,30.6,45.5
4344,1992-08-23,0.0,,15.9,68.0,26.6,47.3
4345,1992-08-24,0.0,,15.9,73.2,26.1,50.9
4346,1992-08-25,0.0,,15.9,78.4,33.3,55.8
4347,1992-08-26,0.0,,15.9,85.5,31.1,59.0
4348,1992-08-27,0.0,,15.9,86.0,36.7,60.4
4349,1992-08-28,0.0,,15.9,81.7,38.3,58.8
4350,1992-08-29,0.0,,15.9,83.1,35.4,57.9
4351,1992-08-30,0.0,,15.9,78.6,38.5,57.9
4352,1992-08-31,0.0,,15.9,71.4,40.3,55.0
4353,1992-09-01,0.0,,15.9,76.8,36.3,56.5
4354,1992-09-02,0.0,,15.9,80.2,35.4,54.3
4355,1992-09-03,0.0,,15.9,67.8,34.9,50.5
4356,1992-09-04,0.0,,15.9,62.2,43.5,51.4
4357,1992-09-05,0.0,,15.9,58.1,29.1,45.5
4358,1992-09-06,0.0,,16.0,60.8,22.8,41.0
4359,1992-09-07,0.0,,16.0,70.2,27.3,48.0
4360,1992-09-08,0.0,,16.0,68.9,33.3,50.7
4361,1992-09-09,0.0,,16.0,80.8,32.9,55.0
4362,1992-09-10,0.0,,16.0,80.1,41.7,59.9
4363,1992-09-11,0.0,,16.0,75.9,40.8,55.4
4364,1992-09-12,0.0,,16.0,59.9,27.0,45.7
4365,1992-09-13,0.0,,16.0,63.7,20.7,40.5
4366,1992-09-14,0.0,,16.0,70.5,22.5,46.4
4367,1992-09-15,0.0,,16.0,66.9,39.4,50.9
4368,1992-09-16,0.0,,16.0,77.7,28.9,52.0
4369,1992-09-17,0.0,,16.0,78.3,28.8,52.9
4370,1992-09-18,0.0,,16.0,80.4,32.5,55.9
4371,1992-09-19,0.0,,16.0,72.3,34.7,53.6
4372,1992-09-20,0.0,,16.0,80.8,33.4,56.8
4373,1992-09-21,0.0,,16.0,85.5,37.6,61.5
4374,1992-09-22,0.0,,16.0,84.6,39.6,61.3
4375,1992-09-23,0.0,,16.0,71.2,43.9,56.5
4376,1992-09-24,0.0,,16.0,50.4,36.7,43.0
4377,1992-09-25,0.0,,16.2,59.7,35.4,46.0
4378,1992-09-26,0.0,,16.2,72.1,28.0,48.0
4379,1992-09-27,0.0,,16.2,77.4,29.1,51.3
4380,1992-09-28,0.0,,16.2,82.9,30.0,53.6
4381,1992-09-29,0.0,,16.2,81.7,33.3,55.2
4382,1992-09-30,0.0,,16.2,76.6,36.9,56.1
4383,1992-10-01,0.0,,0.0,73.6,38.3,51.8
4384,1992-10-02,0.0,,0.1,45.7,37.2,41.0
4385,1992-10-03,0.0,,0.1,52.2,27.3,41.9
4386,1992-10-04,0.0,,0.3,63.3,22.8,41.4
4387,1992-10-05,0.0,,0.3,67.5,26.2,45.3
4388,1992-10-06,0.0,,0.3,65.7,29.8,44.8
4389,1992-10-07,0.0,,0.3,70.0,21.6,44.4
4390,1992-10-08,0.0,,0.3,62.4,30.6,44.4
4391,1992-10-09,0.0,,0.3,67.6,25.3,45.3
4392,1992-10-10,0.0,,0.3,78.4,30.2,51.6
4393,1992-10-11,0.0,,0.3,82.0,32.5,53.8
4394,1992-10-12,0.0,,0.3,75.9,28.8,51.6
4395,1992-10-13,0.0,,0.3,60.3,30.7,45.5
4396,1992-10-14,0.0,,0.3,59.7,27.3,45.5
4397,1992-10-15,0.0,,0.4,53.6,17.1,36.0
4398,1992-10-16,0.0,,0.4,62.2,24.3,41.4
4399,1992-10-17,0.0,,0.4,65.3,26.1,42.4
4400,1992-10-18,0.0,,0.4,62.8,30.6,43.9
4401,1992-10-19,0.0,,0.4,66.6,27.5,44.4
4402,1992-10-20,0.0,,0.6,52.5,28.4,41.2
4403,1992-10-21,0.0,,0.6,52.7,28.2,41.9
4404,1992-10-22,0.0,,0.6,63.0,28.2,41.7
4405,1992-10-23,0.0,,0.6,67.1,28.4,43.0
4406,1992-10-24,0.0,,0.6,68.0,27.0,45.5
4407,1992-10-25,0.0,,0.6,69.3,32.2,46.6
4408,1992-10-26,0.0,,0.6,66.0,26.4,42.3
4409,1992-10-27,0.0,,0.6,62.4,28.6,41.5
4410,1992-10-28,0.0,,0.8,45.3,36.1,38.8
4411,1992-10-29,0.0,,0.8,40.5,31.6,35.8
4412,1992-10-30,0.0,,0.8,40.1,31.3,33.6
4413,1992-10-31,0.0,,1.3,41.4,32.4,36.0
4414,1992-11-01,0.0,,2.1,48.2,34.7,40.1
4415,1992-11-02,0.0,,3.0,46.8,25.5,36.5
4416,1992-11-03,0.0,,3.4,46.2,23.5,32.4
4417,1992-11-04,0.0,,3.4,50.9,27.0,36.3
4418,1992-11-05,0.0,,3.7,36.1,24.3,29.7
4419,1992-11-06,0.0,,3.7,59.9,28.2,41.4
4420,1992-11-07,0.0,,3.7,45.9,26.1,36.3
4421,1992-11-08,0.0,,3.8,36.7,26.1,30.6
4422,1992-11-09,0.0,,3.8,36.1,9.9,25.5
4423,1992-11-10,0.0,,3.8,39.4,4.5,19.2
4424,1992-11-11,0.0,,3.8,36.0,11.8,25.9
4425,1992-11-12,0.0,,3.8,53.8,25.0,34.9
4426,1992-11-13,0.0,,3.8,57.6,24.3,35.2
4427,1992-11-14,0.0,,3.8,54.7,24.8,34.9
4428,1992-11-15,0.0,,3.8,51.6,23.4,34.0
4429,1992-11-16,0.0,,3.8,43.5,24.1,30.9
4430,1992-11-17,0.0,,3.8,41.7,24.6,31.8
4431,1992-11-18,0.0,,3.8,40.3,21.6,30.4
4432,1992-11-19,0.0,,3.8,34.3,16.9,27.9
4433,1992-11-20,0.3,,3.8,31.8,9.9,21.4
4434,1992-11-21,0.4,,3.9,32.9,25.5,29.8
4435,1992-11-22,1.1,,4.4,34.7,20.3,28.4
4436,1992-11-23,1.3,,4.7,35.6,7.0,19.9
4437,1992-11-24,1.3,,4.8,30.6,0.3,16.7
4438,1992-11-25,1.2,,4.8,36.5,17.1,26.8
4439,1992-11-26,1.2,,4.8,40.3,12.9,26.8
4440,1992-11-27,1.2,,4.8,42.3,26.4,33.1
4441,1992-11-28,1.3,,4.8,37.4,13.6,24.8
4442,1992-11-29,1.4,,4.8,34.3,5.5,21.4
4443,1992-11-30,1.4,,4.9,39.4,25.7,32.0
4444,1992-12-01,1.4,,4.9,35.8,30.2,33.1
4445,1992-12-02,1.5,,5.3,32.9,17.8,24.4
4446,1992-12-03,1.9,,5.6,27.0,5.4,13.8
4447,1992-12-04,2.0,,5.7,23.2,0.3,9.7
